297,Morphée
298,Océanos
299,Charon
300,Arès
301,Maïa
302,Séléné
303,Hestia
304,Maïa
305,Héraclès
306,Hélios
307,Ploutos
308,Ouranos
309,Océanos
310,Priape
311,Rhadamanthe
312,Hébé
313,Rhéa
314,Héra
315,Até
316,Borée
317,Hestia
318,Ouranos
319,Hébé
320,Éole
321,Tyché
322,Hadès
323,Até
324,Déméter
325,Déméter
326,Éris
327,Héraclès
328,Éros
329,Arès
330,Métis
331,Séléné
332,Héra
333,Aphrodite
334,Rhadamanthe
335,Artémis
336,Léto
337,Éos
338,Gaïa
339,Poséidon
340,Artémis
341,Ouranos
342,Athéna
343,Chloris
344,Borée
345,Séléné
346,Dionysos
347,Métis
348,Hadès
349,Chloris
350,Perséphone
351,Chloris
352,Asclépios
353,Charon
354,Déméter
355,Déméter
356,Borée
357,Arès
358,Éros
359,Poséidon
360,Asclépios
361,Hébé
362,Charon
363,Thémis
364,Éole
365,Cronos
366,Poséidon
367,Dionysos
368,Hermès
369,Hébé
370,Rhéa
371,Hadès
372,Héra
373,Éris
374,Borée
375,Achlys
376,Poséidon
377,Rhadamanthe
378,Dionysos
379,Charon
380,Borée
381,Gaïa
382,Athéna
383,Gaïa
384,Zéphyr
385,Minos
386,Atlas
387,Artémis
388,Pan
389,Ploutos
390,Dionysos
391,Éole
392,Zéphyr
393,Gaïa
394,Cronos
395,Gaïa
396,Thémis
397,Chloris
398,Éos
399,Artémis
400,Rhéa
401,Ploutos
402,Zéphyr
403,Morphée
404,Ouranos
405,Thémis
406,Déméter
407,Pan
408,Éole
409,Déméter
410,Zéphyr
411,Éos
412,Thémis
413,Atlas
414,Morphée
415,Charon
416,Ouranos
417,Tyché
418,Arès
419,Éris
420,Éos
421,Arès
422,Achlys
423,Éole
424,Héraclès
425,Hécate
426,Héphaïstos
427,Asclépios
428,Zéphyr
429,Asclépios
430,Rhadamanthe
431,Apollon
432,Maïa
433,Maïa
434,Zéphyr
435,Achlys
436,Héphaïstos
437,Cronos
438,Hécate
439,Hébé
440,Athéna
441,Métis
442,Hadès
443,Morphée
444,Éros
445,Gaïa
446,Hécate
447,Éros
448,Arès
449,Thétis
450,Apollon
451,Hébé
452,Cronos
453,Rhéa
454,Minos
455,Cronos
456,Thémis
457,Thétis
458,Charon
459,Léto
460,Achlys
461,Éris
462,Arès
463,Dionysos
464,Héra
465,Hébé
466,Priape
467,Déméter
468,Athéna
469,Hécate
470,Athéna
471,Maïa
472,Héra
473,Zéphyr
474,Pan
475,Poséidon
476,Hadès
477,Arès
478,Hermès
479,Éos
480,Hécate
481,Aphrodite
482,Hadès
483,Héra
484,Éole
485,Ploutos
486,Triton
487,Apollon
488,Apollon
489,Arès
490,Apollon
491,Ouranos
492,Océanos
493,Zéphyr
494,Hécate
495,Séléné
496,Océanos
497,Minos
498,Métis
499,Aphrodite
500,Minos
501,Perséphone
502,Éris
503,Océanos
504,Morphée
505,Triton
506,Aphrodite
507,Héra
508,Chloris
509,Zéphyr
510,Artémis
511,Hébé
512,Athéna
513,Apollon
514,Séléné
515,Hermès
516,Éos
517,Héra
518,Gaïa
519,Charon
520,Zéphyr
521,Até
522,Poséidon
523,Borée
524,Priape
525,Thémis
526,Gaïa
527,Minos
528,Perséphone
529,Athéna
530,Tyché
531,Morphée
532,Hermès
533,Morphée
534,Poséidon
535,Priape
536,Cronos
537,Hécate
538,Thémis
539,Triton
540,Hélios
541,Hadès
542,Chloris
543,Aphrodite
544,Artémis
545,Cronos
546,Cronos
547,Dionysos
548,Léto
549,Dionysos
550,Gaïa
551,Océanos
552,Minos
553,Zéphyr
554,Charon
555,Hécate
556,Pan
557,Déméter
558,Borée
559,Gaïa
560,Éros
561,Athéna
562,Atlas
563,Zéphyr
564,Héphaïstos
565,Ouranos
566,Perséphone
567,Chloris
568,Éris
569,Charon
570,Triton
571,Dionysos
572,Métis
573,Métis
574,Zéphyr
575,Héra
576,Hélios
577,Artémis
578,Borée
579,Hadès
580,Ouranos
581,Morphée
582,Hygie
583,Triton
584,Éris
585,Thétis
586,Éos
587,Héphaïstos
588,Asclépios
589,Achlys
590,Hébé
591,Éros
592,Séléné
593,Minos
594,Éos
595,Apollon
596,Rhéa
597,Rhéa
598,Léto
599,Cronos
600,Achlys
601,Hadès
602,Artémis
603,Rhadamanthe
604,Ploutos
605,Hadès
606,Rhéa
607,Héphaïstos
608,Até
609,Héra
610,Apollon
611,Éos
612,Hadès
613,Hermès
614,Tyché
615,Atlas
616,Arès
617,Atlas
618,Athéna
619,Até
620,Héphaïstos
621,Apollon
622,Asclépios
623,Rhéa
624,Priape
625,Apollon
626,Héraclès
627,Triton
628,Triton
629,Ploutos
630,Séléné
631,Atlas
632,Apollon
633,Rhéa
634,Éole
635,Priape
636,Héraclès
637,Hadès
638,Pan
639,Arès
640,Pan
641,Hécate
642,Athéna
643,Charon
644,Éole
645,Hélios
646,Maïa
647,Achlys
648,Até
649,Océanos
650,Métis
651,Métis
652,Héra
653,Hadès
654,Minos
655,Métis
656,Déméter
657,Charon
658,Poséidon
659,Rhadamanthe
660,Hygie
661,Hygie
662,Éole
663,Triton
664,Hestia
665,Rhéa
666,Cronos
667,Priape
668,Éole
669,Athéna
670,Ouranos
671,Éros
672,Achlys
673,Hermès
674,Asclépios
675,Athéna
676,Cronos
677,Morphée
678,Hélios
679,Cronos
680,Déméter
681,Héraclès
682,Dionysos
683,Minos
684,Déméter
685,Pan
686,Perséphone
687,Hélios
688,Rhéa
689,Hébé
690,Déméter
691,Chloris
692,Hermès
693,Priape
694,Héra
695,Ploutos
696,Gaïa
697,Tyché
698,Héphaïstos
699,Rhéa
700,Hélios
701,Borée
702,Hygie
703,Maïa
704,Atlas
705,Hébé
706,Océanos
707,Apollon
708,Hécate
709,Métis
710,Atlas
711,Aphrodite
712,Asclépios
713,Arès
714,Rhadamanthe
715,Hébé
716,Hécate
717,Charon
718,Hécate
719,Hébé
720,Achlys
721,Atlas
722,Maïa
723,Ploutos
724,Charon
725,Poséidon
726,Ouranos
727,Borée
728,Thétis
729,Chloris
730,Asclépios
731,Rhéa
732,Asclépios
733,Héra
734,Rhadamanthe
735,Léto
736,Tyché
737,Morphée
738,Éos
739,Poséidon
740,Pan
741,Hadès
742,Rhadamanthe
743,Rhéa
744,Pan
745,Poséidon
746,Triton
747,Zéphyr
748,Héra
749,Hadès
750,Asclépios
751,Ouranos
752,Héra
753,Léto
754,Charon
755,Maïa
756,Rhadamanthe
757,Maïa
758,Dionysos
759,Héphaïstos
760,Thémis
761,Éris
762,Charon
763,Artémis
764,Poséidon
765,Artémis
766,Priape
767,Éos
768,Cronos
769,Zéphyr
770,Éris
771,Apollon
772,Cronos
773,Éos
774,Minos
775,Océanos
776,Ploutos
777,Triton
778,Athéna
779,Hébé
780,Métis
781,Ouranos
782,Hécate
783,Poséidon
784,Héphaïstos
785,Héraclès
786,Rhéa
787,Apollon
788,Minos
789,Hadès
790,Charon
791,Arès
792,Minos
793,Éris
794,Maïa
795,Até
796,Perséphone
797,Triton
798,Gaïa
799,Athéna
800,Éris
801,Éros
802,Ouranos
803,Hécate
804,Ouranos
805,Ploutos
806,Minos
807,Priape
808,Zéphyr
809,Charon
810,Atlas
811,Borée
812,Hélios
813,Chloris
814,Charon
815,Déméter
816,Hygie
817,Borée
818,Chloris
819,Hélios
820,Rhéa
821,Héphaïstos
822,Héphaïstos
823,Athéna
824,Gaïa
825,Déméter
826,Éos
827,Aphrodite
828,Métis
829,Triton
830,Éris
831,Perséphone
832,Séléné
833,Apollon
834,Pan
835,Charon
836,Arès
837,Borée
838,Hestia
839,Éris
840,Ouranos
841,Héraclès
842,Triton
843,Athéna
844,Ploutos
845,Dionysos
846,Minos
847,Héra
848,Atlas
849,Héraclès
850,Priape
851,Ploutos
852,Aphrodite
853,Rhadamanthe
854,Priape
855,Tyché
856,Achlys
857,Hécate
858,Hadès
859,Atlas
860,Thétis
861,Hadès
862,Chloris
863,Charon
864,Hestia
865,Hébé
866,Cronos
867,Poséidon
868,Aphrodite
869,Atlas
870,Cronos
871,Apollon
872,Ouranos
873,Hélios
874,Até
875,Hélios
876,Hécate
877,Zéphyr
878,Minos
879,Hélios
880,Borée
881,Dionysos
882,Thétis
883,Hestia
884,Artémis
885,Tyché
886,Océanos
887,Thétis
888,Hermès
889,Chloris
890,Pan
891,Héphaïstos
892,Até
893,Métis
894,Thémis
895,Tyché
896,Athéna
897,Hébé
898,Achlys
899,Rhadamanthe
900,Héraclès
901,Hadès
902,Hygie
903,Gaïa
904,Arès
905,Artémis
906,Até
907,Maïa
908,Métis
909,Arès
910,Thémis
911,Hébé
912,Minos
913,Léto
914,Triton
915,Charon
916,Chloris
917,Héraclès
918,Métis
919,Thémis
920,Hébé
921,Hestia
922,Héraclès
923,Priape
924,Aphrodite
925,Morphée
926,Hermès
927,Atlas
928,Maïa
929,Métis
930,Thémis
931,Perséphone
932,Ploutos
933,Rhéa
934,Éos
935,Chloris
936,Atlas
937,Tyché
938,Léto
939,Éole
940,Gaïa
941,Éros
942,Hébé
943,Maïa
944,Poséidon
945,Hécate
946,Priape
947,Métis
948,Séléné
949,Gaïa
950,Perséphone
951,Hygie
952,Perséphone
953,Héra
954,Aphrodite
955,Até
956,Éos
957,Gaïa
958,Éole
959,Hestia
960,Priape
961,Athéna
962,Éos
963,Hestia
964,Dionysos
965,Até
966,Dionysos
967,Morphée
968,Héraclès
969,Séléné
970,Hygie
971,Minos
972,Priape
973,Achlys
974,Chloris
975,Héphaïstos
976,Borée
977,Aphrodite
978,Héra
979,Hadès
980,Asclépios
981,Éole
982,Borée
983,Séléné
984,Athéna
985,Athéna
986,Aphrodite
987,Cronos
988,Dionysos
989,Cronos
990,Até
991,Apollon
992,Métis
993,Métis
994,Athéna
995,Charon
996,Éris
997,Até
998,Zéphyr
999,Métis
1000,Até
1001,Apollon
1002,Zéphyr
1003,Océanos
1004,Até
1005,Héra
1006,Achlys
1007,Minos
1008,Tyché
1009,Morphée
1010,Éole
1011,Éros
1012,Héraclès
1013,Séléné
1014,Métis
1015,Héraclès
1016,Zéphyr
1017,Aphrodite
1018,Borée
1019,Poséidon
1020,Apollon
1021,Hécate
1022,Artémis
1023,Apollon
1024,Chloris
1025,Tyché
1026,Hygie
1027,Chloris
1028,Océanos
1029,Até
1030,Thémis
1031,Héraclès
1032,Apollon
1033,Atlas
1034,Asclépios
1035,Déméter
1036,Arès
1037,Poséidon
1038,Triton
1039,Aphrodite
1040,Charon
1041,Rhadamanthe
1042,Minos
1043,Dionysos
1044,Dionysos
1045,Atlas
1046,Ouranos
1047,Hécate
1048,Hélios
1049,Hestia
1050,Hermès
1051,Atlas
1052,Ploutos
1053,Hébé
1054,Léto
1055,Hélios
1056,Atlas
1057,Atlas
1058,Séléné
1059,Arès
1060,Hygie
1061,Aphrodite
1062,Morphée
1063,Rhadamanthe
1064,Achlys
1065,Ouranos
1066,Hermès
1067,Héphaïstos
1068,Borée
1069,Héra
1070,Triton
1071,Hélios
1072,Métis
1073,Perséphone
1074,Rhadamanthe
1075,Triton
1076,Séléné
1077,Héra
1078,Héra
1079,Athéna
1080,Hadès
1081,Thémis
1082,Morphée
1083,Hadès
1084,Maïa
1085,Aphrodite
1086,Éris
1087,Cronos
1088,Triton
1089,Asclépios
1090,Héphaïstos
1091,Déméter
1092,Léto
1093,Cronos
1094,Hermès
1095,Achlys
1096,Thémis
1097,Hermès
1098,Hermès
1099,Métis
1100,Priape
1101,Thétis
1102,Déméter
1103,Héraclès
1104,Asclépios
1105,Léto
1106,Rhadamanthe
1107,Léto
1108,Ouranos
1109,Maïa
1110,Atlas
1111,Apollon
1112,Métis
1113,Aphrodite
1114,Pan
1115,Poséidon
1116,Asclépios
1117,Ouranos
1118,Hadès
1119,Océanos
1120,Asclépios
1121,Ploutos
1122,Hébé
1123,Hygie
1124,Gaïa
1125,Hadès
1126,Hermès
1127,Minos
1128,Éris
1129,Hécate
1130,Éros
1131,Zéphyr
1132,Métis
1133,Asclépios
1134,Perséphone
1135,Hadès
1136,Rhadamanthe
1137,Athéna
1138,Éros
1139,Dionysos
1140,Hestia
1141,Ouranos
1142,Hadès
1143,Priape
1144,Éris
1145,Priape
1146,Triton
1147,Atlas
1148,Pan
1149,Aphrodite
1150,Rhéa
1151,Hadès
1152,Chloris
1153,Maïa
1154,Arès
1155,Hygie
1156,Hygie
1157,Poséidon
1158,Morphée
1159,Maïa
1160,Atlas
1161,Séléné
1162,Hermès
1163,Atlas
1164,Thétis
1165,Chloris
1166,Artémis
1167,Morphée
1168,Ouranos
1169,Tyché
1170,Éros
1171,Chloris
1172,Pan
1173,Héraclès
1174,Poséidon
1175,Séléné
1176,Hélios
1177,Athéna
1178,Thétis
1179,Éos
1180,Éole
1181,Minos
1182,Séléné
1183,Thétis
1184,Aphrodite
1185,Zéphyr
1186,Hestia
1187,Athéna
1188,Pan
1189,Poséidon
1190,Perséphone
1191,Léto
1192,Asclépios
1193,Hestia
1194,Déméter
1195,Héra
1196,Séléné
1197,Léto
1198,Hermès
1199,Poséidon
1200,Hermès
1201,Héra
1202,Héphaïstos
1203,Morphée
1204,Cronos
1205,Zéphyr
1206,Héra
1207,Tyché
1208,Léto
1209,Éole
1210,Éros
1211,Gaïa
1212,Océanos
1213,Aphrodite
1214,Maïa
1215,Priape
1216,Triton
1217,Dionysos
1218,Hadès
1219,Aphrodite
1220,Hermès
1221,Thémis
1222,Minos
1223,Océanos
1224,Aphrodite
1225,Minos
1226,Gaïa
1227,Éris
1228,Ouranos
1229,Minos
1230,Dionysos
1231,Aphrodite
1232,Éros
1233,Ploutos
1234,Maïa
1235,Achlys
1236,Pan
1237,Rhéa
1238,Apollon
1239,Athéna
1240,Hermès
1241,Apollon
1242,Minos
1243,Arès
1244,Chloris
1245,Apollon
1246,Artémis
1247,Charon
1248,Até
1249,Éos
1250,Éris
1251,Tyché
1252,Hébé
1253,Priape
1254,Séléné
1255,Minos
1256,Hadès
1257,Ploutos
1258,Poséidon
1259,Zéphyr
1260,Rhadamanthe
1261,Charon
1262,Maïa
1263,Hermès
1264,Rhéa
1265,Hermès
1266,Hygie
1267,Poséidon
1268,Pan
1269,Thétis
1270,Morphée
1271,Triton
1272,Hestia
1273,Zéphyr
1274,Hestia
1275,Thémis
1276,Thétis
1277,Léto
1278,Charon
1279,Dionysos
1280,Déméter
1281,Artémis
1282,Pan
1283,Océanos
1284,Achlys
1285,Triton
1286,Priape
1287,Héphaïstos
1288,Éos
1289,Éros
1290,Perséphone
1291,Éros
1292,Hélios
1293,Hadès
1294,Priape
1295,Déméter
1296,Océanos
1297,Artémis
1298,Arès
1299,Pan
1300,Hébé
1301,Pan
1302,Hestia
1303,Éole
1304,Hébé
1305,Charon
1306,Arès
1307,Artémis
1308,Éris
1309,Achlys
1310,Éos
1311,Rhéa
1312,Léto
1313,Héphaïstos
1314,Artémis
1315,Rhéa
1316,Léto
1317,Héraclès
1318,Hygie
1319,Thémis
1320,Hygie
1321,Chloris
1322,Apollon
1323,Perséphone
1324,Éos
1325,Éris
1326,Poséidon
1327,Hermès
1328,Océanos
1329,Rhadamanthe
1330,Hygie
1331,Aphrodite
1332,Arès
1333,Tyché
1334,Minos
1335,Rhadamanthe
1336,Hébé
1337,Priape
1338,Léto
1339,Léto
1340,Zéphyr
1341,Séléné
1342,Océanos
1343,Triton
1344,Éros
1345,Ploutos
1346,Éole
1347,Hermès
1348,Hygie
1349,Gaïa
1350,Hermès
1351,Maïa
1352,Borée
1353,Gaïa
1354,Chloris
1355,Charon
1356,Rhéa
1357,Charon
1358,Métis
1359,Asclépios
1360,Héraclès
1361,Héra
1362,Achlys
1363,Ploutos
1364,Hestia
1365,Hestia
1366,Atlas
1367,Hadès
1368,Hébé
1369,Dionysos
1370,Maïa
1371,Rhéa
1372,Triton
1373,Hélios
1374,Ploutos
1375,Thétis
1376,Ploutos
1377,Hermès
1378,Dionysos
1379,Éos
1380,Poséidon
1381,Pan
1382,Héraclès
1383,Rhéa
1384,Dionysos
1385,Hécate
1386,Héraclès
1387,Hadès
1388,Hygie
1389,Ouranos
1390,Asclépios
1391,Éos
1392,Éros
1393,Perséphone
1394,Thémis
1395,Ploutos
1396,Morphée
1397,Morphée
1398,Morphée
1399,Ploutos
1400,Hestia
1401,Rhadamanthe
1402,Gaïa
1403,Hadès
1404,Éris
1405,Apollon
1406,Hestia
1407,Éros
1408,Thétis
1409,Chloris
1410,Hermès
1411,Maïa
1412,Dionysos
1413,Éris
1414,Ouranos
1415,Minos
1416,Thétis
1417,Hécate
1418,Léto
1419,Gaïa
1420,Thémis
1421,Hélios
1422,Minos
1423,Aphrodite
1424,Rhadamanthe
1425,Borée
1426,Déméter
1427,Thétis
1428,Éos
1429,Héra
1430,Hadès
1431,Éros
1432,Éros
1433,Aphrodite
1434,Ploutos
1435,Métis
1436,Hadès
1437,Apollon
1438,Athéna
1439,Hygie
1440,Maïa
1441,Thétis
1442,Héraclès
1443,Maïa
1444,Éris
1445,Poséidon
1446,Éris
1447,Hygie
1448,Charon
1449,Apollon
1450,Éris
1451,Léto
1452,Priape
1453,Cronos
1454,Borée
1455,Morphée
1456,Rhadamanthe
1457,Tyché
1458,Chloris
1459,Triton
1460,Déméter
1461,Artémis
1462,Chloris
1463,Ploutos
1464,Dionysos
1465,Éole
1466,Asclépios
1467,Atlas
1468,Zéphyr
1469,Hermès
1470,Artémis
1471,Hadès
1472,Tyché
1473,Métis
1474,Arès
1475,Artémis
1476,Métis
1477,Ouranos
1478,Pan
1479,Océanos
1480,Minos
1481,Poséidon
1482,Éros
1483,Métis
1484,Gaïa
1485,Héphaïstos
1486,Até
1487,Éole
1488,Ploutos
1489,Héphaïstos
1490,Métis
1491,Hécate
1492,Léto
1493,Léto
1494,Achlys
1495,Éris
1496,Éole
1497,Cronos
1498,Asclépios
1499,Héra
1500,Métis
1501,Zéphyr
1502,Hébé
1503,Apollon
1504,Zéphyr
1505,Asclépios
1506,Morphée
1507,Até
1508,Ploutos
1509,Éros
1510,Rhadamanthe
1511,Héra
1512,Cronos
1513,Cronos
1514,Hélios
1515,Rhéa
1516,Apollon
1517,Hermès
1518,Océanos
1519,Rhéa
1520,Hygie
1521,Éros
1522,Hestia
1523,Hygie
1524,Éos
1525,Aphrodite
1526,Hadès
1527,Morphée
1528,Hadès
1529,Océanos
1530,Borée
1531,Thétis
1532,Poséidon
1533,Thémis
1534,Poséidon
1535,Dionysos
1536,Morphée
1537,Éole
1538,Asclépios
1539,Até
1540,Métis
1541,Morphée
1542,Artémis
1543,Séléné
1544,Éros
1545,Athéna
1546,Océanos
1547,Thémis
1548,Até
1549,Asclépios
1550,Morphée
1551,Zéphyr
1552,Déméter
1553,Triton
1554,Poséidon
1555,Thétis
1556,Héphaïstos
1557,Hadès
1558,Apollon
1559,Asclépios
1560,Aphrodite
1561,Atlas
1562,Pan
1563,Ouranos
1564,Océanos
1565,Pan
1566,Héra
1567,Hécate
1568,Aphrodite
1569,Triton
1570,Hestia
1571,Chloris
1572,Rhadamanthe
1573,Athéna
1574,Thémis
1575,Apollon
1576,Éros
1577,Cronos
1578,Borée
1579,Hygie
1580,Tyché
1581,Ouranos
1582,Éole
1583,Hermès
1584,Léto
1585,Arès
1586,Apollon
1587,Thétis
1588,Héra
1589,Éole
1590,Pan
1591,Zéphyr
1592,Métis
1593,Tyché
1594,Arès
1595,Ouranos
1596,Achlys
1597,Morphée
1598,Océanos
1599,Zéphyr
1600,Zéphyr
1601,Apollon
1602,Éros
1603,Océanos
1604,Aphrodite
1605,Séléné
1606,Borée
1607,Maïa
1608,Ouranos
1609,Hermès
1610,Océanos
1611,Charon
1612,Arès
1613,Déméter
1614,Éros
1615,Dionysos
1616,Éos
1617,Héphaïstos
1618,Priape
1619,Déméter
1620,Priape
1621,Éole
1622,Aphrodite
1623,Éros
1624,Hécate
1625,Ploutos
1626,Hébé
1627,Thétis
1628,Hestia
1629,Priape
1630,Éris
1631,Dionysos
1632,Minos
1633,Artémis
1634,Séléné
1635,Morphée
1636,Hermès
1637,Aphrodite
1638,Atlas
1639,Éris
1640,Morphée
1641,Perséphone
1642,Minos
1643,Pan
1644,Ouranos
1645,Achlys
1646,Até
1647,Rhéa
1648,Rhéa
1649,Maïa
1650,Até
1651,Héraclès
1652,Héra
1653,Séléné
1654,Tyché
1655,Éris
1656,Hébé
1657,Thémis
1658,Séléné
1659,Achlys
1660,Minos
1661,Métis
1662,Séléné
1663,Achlys
1664,Ouranos
1665,Maïa
1666,Séléné
1667,Zéphyr
1668,Borée
1669,Arès
1670,Dionysos
1671,Éos
1672,Aphrodite
1673,Héraclès
1674,Zéphyr
1675,Léto
1676,Héraclès
1677,Héphaïstos
1678,Triton
1679,Héraclès
1680,Pan
1681,Hélios
1682,Hélios
1683,Zéphyr
1684,Éole
1685,Hébé
1686,Héraclès
1687,Tyché
1688,Morphée
1689,Rhéa
1690,Perséphone
1691,Maïa
1692,Achlys
1693,Triton
1694,Éros
1695,Hadès
1696,Rhéa
1697,Cronos
1698,Maïa
1699,Ouranos
1700,Artémis
1701,Héphaïstos
1702,Charon
1703,Héphaïstos
1704,Perséphone
1705,Éole
1706,Hébé
1707,Até
1708,Rhéa
1709,Héphaïstos
1710,Hygie
1711,Minos
1712,Rhéa
1713,Apollon
1714,Achlys
1715,Artémis
1716,Poséidon
1717,Cronos
1718,Hermès
1719,Minos
1720,Borée
1721,Maïa
1722,Dionysos
1723,Achlys
1724,Perséphone
1725,Héphaïstos
1726,Rhadamanthe
1727,Achlys
1728,Éris
1729,Artémis
1730,Ouranos
1731,Charon
1732,Dionysos
1733,Héra
1734,Priape
1735,Tyché
1736,Métis
1737,Déméter
1738,Zéphyr
1739,Héra
1740,Océanos
1741,Héra
1742,Apollon
1743,Poséidon
1744,Héphaïstos
1745,Aphrodite
1746,Zéphyr
1747,Thémis
1748,Asclépios
1749,Maïa
1750,Héphaïstos
1751,Hécate
1752,Borée
1753,Achlys
1754,Léto
1755,Athéna
1756,Dionysos
1757,Triton
1758,Éros
1759,Morphée
1760,Pan
1761,Hestia
1762,Chloris
1763,Athéna
1764,Hadès
1765,Maïa
1766,Léto
1767,Perséphone
1768,Borée
1769,Athéna
1770,Rhadamanthe
1771,Zéphyr
1772,Héphaïstos
1773,Maïa
1774,Priape
1775,Léto
1776,Poséidon
1777,Rhadamanthe
1778,Priape
1779,Océanos
1780,Triton
1781,Hestia
1782,Hébé
1783,Asclépios
1784,Héraclès
1785,Asclépios
1786,Cronos
1787,Chloris
1788,Hébé
1789,Pan
1790,Charon
1791,Éos
1792,Ouranos
1793,Thémis
1794,Éos
1795,Déméter
1796,Hygie
1797,Perséphone
1798,Pan
1799,Até
1800,Métis
